timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-12T02:18:18,codecarbon,1e57841a-adbc-4b8a-8e7d-961f8bb3525e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1307.9167696650002,0.0260479673120975,1.991561536348315e-05,42.5,61.45975871151966,38.0,0.0154378421941979,0.0283084843134359,0.0138028818861733,0.0575492083938072,United States,USA,iowa,,,Linux-6.1.123+-x86_64-with-glibc2.35,3.11.13,3.0.4,12,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x NVIDIA A100-SXM4-40GB,-95.8517,41.2591,83.4760627746582,machine,N,1.0
2025-08-12T02:49:30,codecarbon,0fa912b8-f35b-4012-86fc-fdefcd563a18,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1200.0974585850004,0.021591031145134765,1.7991064801180495e-05,42.5,0.0,38.0,0.014165289625311836,0.020871882530826003,0.01266508176336333,0.04770225391950116,United States,USA,iowa,,,Linux-6.1.123+-x86_64-with-glibc2.35,3.11.13,3.0.4,12,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x NVIDIA A100-SXM4-40GB,-95.8517,41.2591,83.4760627746582,machine,N,1.0
